TOT_POP,0-9,19-Oct,20-29,30-39,40-49,50-59,60-69,70-79,80+,White-alone pop,Two or more races pop,POP_ESTIMATE_2018,Less than a high school diploma 2014-18,High school diploma only 2014-18,Some college or associate's degree 2014-18,Bachelor's degree or higher 2014-18,POVALL_2018,Civilian_labor_force_2018,Employed_2018,Unemployed_2018,Total nurse practitioners (2019),Total physician assistants (2019),Total Hospitals (2019),Internal Medicine Primary Care (2019),Family Medicine/General Practice Primary Care (2019),Total Specialist Physicians (2019),ICU Beds_x,Population Aged 60+,county_pop2018_18 and older,anycondition_number,Obesity_number,Heart disease_number,COPD_number,diabetes_number,CKD_number,Total Population
20049.0,2416.0,2599.0,2095.0,1988.0,2264.0,2652.0,2842.0,2156.0,1037.0,18778.0,502.0,20049.0,2166.0,5275.0,4789.0,1872.0,3962.0,8003.0,7670.0,333.0,8.681308636,1.390339851,0.585406253,5.98045706,11.20919927,24.19457434,6.0,5939.0,15482.0,7904.0,5450.0,1863.0,1911.0,2422.0,635.0,126552
326078.0,31384.0,45674.0,58334.0,41412.0,41736.0,41136.0,36669.0,19586.0,10147.0,294110.0,8989.0,326078.0,10380.0,25800.0,46104.0,127566.0,30699.0,193822.0,188303.0,5519.0,165.7422882,128.6434962,5.095358774,143.2998091,155.895078,417.3041585,72.0,59425.0,264127.0,58146.0,40147.0,12104.0,11518.0,17331.0,6072.0,43073
20822.0,2750.0,3088.0,2347.0,2703.0,2741.0,2825.0,2310.0,1282.0,776.0,20099.0,324.0,20822.0,702.0,4676.0,4821.0,3285.0,1266.0,11834.0,11482.0,352.0,10.68712297,6.723981538,0.471272437,11.93024318,13.0100879,34.81849822,0.0,4015.0,15453.0,6599.0,5702.0,902.0,795.0,1319.0,395.0,272926
31095.0,4226.0,3502.0,4155.0,4519.0,3536.0,3875.0,3720.0,2012.0,1550.0,28816.0,648.0,31095.0,1800.0,6540.0,7404.0,5613.0,2468.0,16169.0,15641.0,528.0,18.69602027,9.286644643,1.595502824,14.35952542,24.01436302,36.94202693,0.0,6275.0,23903.0,10130.0,7553.0,1641.0,1491.0,2362.0,662.0,937920
2995.0,320.0,408.0,348.0,312.0,429.0,430.0,370.0,240.0,138.0,2662.0,39.0,2995.0,467.0,869.0,540.0,186.0,509.0,1295.0,1241.0,54.0,1.370878775,0.947230256,0.041282954,1.417286509,0.971145898,3.640871812,0.0,713.0,2344.0,1164.0,825.0,227.0,276.0,353.0,90.0,449192
23141.0,2946.0,3141.0,2331.0,2593.0,2542.0,3213.0,3251.0,1851.0,1273.0,22561.0,233.0,23141.0,1169.0,5727.0,5933.0,2967.0,1715.0,13143.0,12685.0,458.0,11.8773755,7.472848754,0.523759267,13.25894522,14.45905504,38.69632443,0.0,6003.0,17547.0,7631.0,6405.0,1323.0,1092.0,1834.0,539.0,510996
5776.0,679.0,734.0,658.0,629.0,642.0,867.0,771.0,525.0,271.0,4681.0,347.0,5776.0,576.0,1766.0,1190.0,536.0,926.0,2748.0,2662.0,86.0,1.656739822,1.886720504,0.183105639,1.932130703,3.310549953,6.829107913,0.0,1584.0,4477.0,2223.0,1679.0,460.0,482.0,651.0,168.0,94549
64889.0,7528.0,7740.0,6794.0,7518.0,6738.0,9030.0,9554.0,6555.0,3432.0,62302.0,1056.0,64889.0,2844.0,13779.0,17759.0,11032.0,8105.0,32232.0,30968.0,1264.0,33.30500061,20.95439622,1.468658013,37.17901977,40.54421254,108.5072294,16.0,17980.0,50836.0,20852.0,15454.0,3896.0,3247.0,5348.0,1636.0,154952
20348.0,1461.0,1795.0,1757.0,1977.0,2085.0,3307.0,3985.0,2779.0,1202.0,19056.0,268.0,20348.0,2064.0,6870.0,5118.0,1992.0,2924.0,8209.0,7822.0,387.0,10.64376782,6.440162049,0.465511713,10.68226879,11.46628852,32.19030998,0.0,7417.0,17399.0,9076.0,6559.0,1842.0,1685.0,2439.0,700.0,800401
4894.0,738.0,703.0,530.0,571.0,498.0,627.0,564.0,428.0,235.0,4262.0,216.0,4894.0,232.0,1265.0,926.0,787.0,580.0,2778.0,2725.0,53.0,1.403754274,1.598616716,0.155145256,1.637092739,2.805026224,5.786297459,0.0,1226.0,3570.0,1728.0,1228.0,344.0,346.0,483.0,127.0,291372
4000.0,578.0,567.0,509.0,563.0,544.0,500.0,406.0,194.0,139.0,3534.0,85.0,4000.0,807.0,1081.0,694.0,250.0,970.0,1900.0,1839.0,61.0,1.83088985,1.265082145,0.055135831,1.892870129,1.297022903,4.862600082,0.0,681.0,2934.0,1409.0,1062.0,248.0,299.0,413.0,103.0,679756
13139.0,1467.0,1686.0,1518.0,1446.0,1727.0,1974.0,1787.0,1034.0,500.0,12769.0,206.0,13139.0,1850.0,4232.0,2020.0,1051.0,2474.0,5454.0,5114.0,340.0,6.787870713,2.513276853,0.218057115,8.886389444,6.076375074,25.60709895,0.0,2934.0,10263.0,5857.0,4259.0,1072.0,1330.0,1483.0,379.0,125717
40134.0,4313.0,5932.0,10247.0,4592.0,3745.0,3829.0,3992.0,2293.0,1191.0,36960.0,1211.0,40134.0,800.0,4352.0,6851.0,9861.0,4737.0,20267.0,19769.0,498.0,15.74054616,14.1390371,1.029541537,8.899814617,21.09416215,31.91578764,0.0,6552.0,32510.0,10945.0,9070.0,1740.0,1715.0,2564.0,780.0,373362
13561.0,1458.0,1669.0,1460.0,1445.0,1672.0,2073.0,1921.0,1289.0,574.0,12793.0,274.0,13561.0,1370.0,4044.0,2696.0,1415.0,1867.0,5176.0,4917.0,259.0,11.51381283,2.387693962,0.230356381,7.185115975,4.979704018,20.23730881,0.0,3586.0,10725.0,5242.0,3732.0,1039.0,1243.0,1514.0,374.0,837288
12086.0,1204.0,1231.0,1333.0,1427.0,1498.0,1718.0,1869.0,1189.0,617.0,7585.0,244.0,12086.0,2023.0,3591.0,2463.0,953.0,2008.0,5340.0,5167.0,173.0,6.353969183,2.982591162,0.136217294,6.02761525,5.291190505,16.67526705,0.0,3504.0,9843.0,5560.0,4144.0,1033.0,1086.0,1700.0,422.0,627551
111755.0,16313.0,13153.0,21642.0,15923.0,11209.0,12427.0,10718.0,6640.0,3730.0,97711.0,3239.0,111755.0,6457.0,24590.0,25207.0,16115.0,12996.0,44691.0,42181.0,2510.0,72.11786063,50.8559301,0.949295446,118.4903713,37.05683426,279.6876003,10.0,19760.0,84957.0,38479.0,31519.0,5542.0,6700.0,8198.0,2303.0,498847
24851.0,2967.0,3299.0,2732.0,2594.0,3064.0,3399.0,3232.0,2203.0,1361.0,24099.0,334.0,24851.0,2286.0,7383.0,5203.0,2487.0,3322.0,11614.0,11160.0,454.0,12.8230824,3.137997286,0.490196026,9.770498057,12.34031359,32.33065606,0.0,6468.0,19193.0,9235.0,6391.0,1806.0,2196.0,2666.0,673.0,589699
3092.0,309.0,346.0,359.0,309.0,352.0,472.0,493.0,283.0,169.0,1617.0,36.0,3092.0,503.0,901.0,627.0,284.0,704.0,1217.0,1155.0,62.0,1.415277854,0.977908498,0.042619998,1.46318861,1.002598704,3.758789864,0.0,919.0,2494.0,1264.0,893.0,242.0,260.0,455.0,107.0,510563
63916.0,8320.0,8410.0,7528.0,7332.0,6966.0,8722.0,8115.0,5619.0,2904.0,57718.0,2360.0,63916.0,6766.0,13319.0,16540.0,6709.0,10749.0,25626.0,24176.0,1450.0,24.9058347,12.7922339,0.58006972,36.13398089,24.55682339,94.96177573,8.0,15876.0,48553.0,22722.0,16605.0,4221.0,4555.0,6289.0,1864.0,63776
20599.0,2428.0,2511.0,2163.0,2224.0,2716.0,2946.0,2976.0,1778.0,857.0,20251.0,208.0,20599.0,2850.0,6977.0,3772.0,1296.0,4756.0,7112.0,6618.0,494.0,10.74532847,7.61982953,0.638788104,11.1331641,14.15600067,31.97362601,0.0,5184.0,16060.0,9432.0,6745.0,1992.0,2552.0,2687.0,644.0,333316
68557.0,7102.0,8400.0,7568.0,7119.0,8587.0,9944.0,9591.0,6706.0,3540.0,63624.0,1007.0,68557.0,10522.0,15436.0,15483.0,7626.0,12712.0,30230.0,29102.0,1128.0,31.14360589,28.00745732,0.73947082,33.37522319,26.56813019,98.89761981,8.0,18236.0,54514.0,28370.0,18371.0,5637.0,6260.0,7891.0,2117.0,143570
15525.0,1299.0,1627.0,1866.0,2122.0,1927.0,2378.0,2727.0,1213.0,366.0,14758.0,303.0,15525.0,512.0,3016.0,3556.0,4306.0,1219.0,9917.0,9651.0,266.0,7.891207087,6.124885086,0.242596695,6.822691309,7.422368531,19.8683967,0.0,3858.0,12916.0,3849.0,2803.0,824.0,821.0,1120.0,367.0,557320
34586.0,3818.0,4405.0,4317.0,3472.0,3946.0,4993.0,5046.0,3099.0,1490.0,33531.0,411.0,34586.0,2340.0,9048.0,7384.0,4879.0,3638.0,20351.0,19809.0,542.0,17.84632924,4.367259833,0.682222838,13.59794156,17.17444311,44.99569717,2.0,8776.0,27467.0,14148.0,9971.0,2268.0,2720.0,3539.0,859.0,107088
15816.0,2331.0,2368.0,1754.0,2004.0,1792.0,2073.0,1765.0,1045.0,684.0,14337.0,517.0,15816.0,1317.0,3588.0,2841.0,2389.0,1554.0,8888.0,8701.0,187.0,4.536529955,5.166269304,0.501384831,5.290612742,9.065037753,18.69964868,0.0,3176.0,11525.0,5135.0,3826.0,942.0,978.0,1359.0,359.0,674855
22612.0,3060.0,3148.0,2998.0,2987.0,2573.0,2800.0,2624.0,1615.0,807.0,14192.0,257.0,22612.0,3085.0,6361.0,3551.0,1835.0,5346.0,8324.0,7834.0,490.0,10.35002032,7.151509367,0.311682855,10.70039484,7.332070469,27.48827826,8.0,4782.0,17028.0,8989.0,6420.0,1555.0,1896.0,2775.0,679.0,3547
143477.0,17875.0,17747.0,17842.0,17649.0,16428.0,18198.0,18700.0,11827.0,7211.0,118639.0,4167.0,143477.0,11113.0,29908.0,35778.0,23144.0,19754.0,71847.0,68090.0,3757.0,55.88822541,28.06235296,2.105802569,108.6796823,68.17395056,240.8047173,58.0,35994.0,111514.0,54115.0,38584.0,8778.0,9523.0,12988.0,3661.0,65454
69267.0,8062.0,9397.0,9219.0,10126.0,10404.0,8628.0,7047.0,4185.0,2199.0,60960.0,1967.0,69267.0,1460.0,6667.0,12122.0,25209.0,3364.0,39816.0,38651.0,1165.0,35.20774501,27.32704768,1.082379726,30.44040959,33.11595498,88.64568338,20.0,11264.0,53262.0,14889.0,11611.0,2376.0,2198.0,3473.0,1179.0,27049
80110.0,10319.0,10923.0,9293.0,10807.0,10158.0,10462.0,9389.0,6121.0,2638.0,61172.0,6020.0,80110.0,5035.0,17317.0,17988.0,12229.0,7912.0,37252.0,36008.0,1244.0,22.97808641,26.16779425,2.539576306,26.79760918,45.91553961,94.7160379,6.0,16229.0,60607.0,32076.0,22425.0,4945.0,5179.0,7489.0,1857.0,12522
17888.0,2038.0,2203.0,1994.0,1964.0,2005.0,2742.0,2605.0,1459.0,878.0,17270.0,213.0,17888.0,1430.0,5054.0,3908.0,2239.0,1720.0,9195.0,8938.0,257.0,9.976948485,1.941665421,0.35621531,11.12734875,7.988566302,31.7236012,0.0,4593.0,14008.0,6555.0,4693.0,1240.0,1421.0,1718.0,461.0,50283
281669.0,31979.0,38940.0,52381.0,40087.0,33198.0,32181.0,28122.0,16592.0,8189.0,221297.0,16630.0,281669.0,14082.0,44938.0,59386.0,56913.0,32077.0,142102.0,138014.0,4088.0,80.79159434,92.00669629,8.929221301,94.22114317,161.4403211,333.0242377,77.0,47856.0,221057.0,97459.0,78696.0,14352.0,14993.0,21808.0,5627.0,2016
65767.0,6626.0,7840.0,8258.0,6739.0,7563.0,9281.0,9906.0,6002.0,3552.0,60265.0,1431.0,65767.0,4593.0,20628.0,15023.0,7291.0,12052.0,27538.0,25793.0,1745.0,33.97655021,12.58015669,1.0914805,44.48064347,30.41517311,128.1758183,20.0,18775.0,53171.0,29414.0,21056.0,5190.0,5761.0,7597.0,1886.0,213849
1515.0,155.0,175.0,129.0,148.0,142.0,229.0,228.0,185.0,124.0,1455.0,16.0,1515.0,166.0,415.0,331.0,214.0,217.0,705.0,681.0,24.0,0.522562226,0.308417281,0.027606065,0.573234926,0.507360415,1.789274174,0.0,518.0,1217.0,605.0,426.0,131.0,122.0,182.0,49.0,56793
12339.0,1525.0,1544.0,1350.0,1372.0,1343.0,1579.0,1717.0,1176.0,733.0,8927.0,343.0,12339.0,1009.0,3536.0,2786.0,1342.0,2462.0,4749.0,4437.0,312.0,4.256036502,2.511921342,0.2248391,4.668743072,4.132224531,14.57284094,0.0,3505.0,9525.0,4953.0,3667.0,925.0,897.0,1467.0,371.0,28382
406850.0,61536.0,62892.0,41141.0,62824.0,68756.0,54276.0,30305.0,16663.0,8457.0,274959.0,15792.0,406850.0,15975.0,30489.0,50103.0,149720.0,14700.0,216433.0,211128.0,5305.0,213.8931294,100.4027151,4.585471287,202.9071045,178.1169003,561.3381101,33.0,46809.0,291822.0,81304.0,68286.0,12367.0,11928.0,22002.0,5955.0,4426
57685.0,7255.0,8250.0,7194.0,7216.0,7905.0,7949.0,6178.0,3935.0,1803.0,52939.0,960.0,57685.0,8430.0,13301.0,10601.0,5449.0,9526.0,27993.0,26940.0,1053.0,26.40372024,18.24406589,0.795127609,27.29755335,18.70469154,70.12477144,8.0,10941.0,43638.0,21406.0,15535.0,3716.0,4474.0,5856.0,1493.0,546
19454.0,2161.0,2444.0,2289.0,2118.0,2414.0,2742.0,2527.0,1838.0,921.0,18646.0,189.0,19454.0,2852.0,5596.0,3839.0,1361.0,2912.0,8461.0,8068.0,393.0,13.5880249,0.696988813,0.6448775,7.679904772,7.145763813,22.02354371,0.0,5209.0,15276.0,7792.0,5530.0,1564.0,1816.0,2209.0,570.0,4446
77781.0,9413.0,9958.0,9871.0,9831.0,9867.0,11049.0,9701.0,5337.0,2754.0,70425.0,1834.0,77781.0,5104.0,15760.0,16123.0,15510.0,7231.0,41401.0,40026.0,1375.0,40.13489083,9.821599408,1.534261683,30.5806249,38.62387554,101.1915319,16.0,16661.0,60172.0,24277.0,18413.0,4092.0,5173.0,6811.0,1708.0,69505
5765.0,617.0,591.0,615.0,542.0,740.0,809.0,989.0,601.0,261.0,5590.0,92.0,5765.0,855.0,2115.0,914.0,363.0,918.0,2046.0,1949.0,97.0,4.894707689,1.015047245,0.097928216,3.054508782,2.11695256,8.603206642,0.0,1717.0,4655.0,2573.0,1825.0,562.0,690.0,796.0,195.0,19497
137640.0,19608.0,19642.0,25155.0,18170.0,13448.0,14558.0,13065.0,8605.0,5389.0,117366.0,3953.0,137640.0,9669.0,25030.0,27994.0,20366.0,21301.0,65309.0,63237.0,2072.0,47.47555427,28.02016804,2.508052009,52.07924438,46.09444724,162.558216,110.0,25874.0,103657.0,43683.0,34621.0,7233.0,7286.0,11651.0,3053.0,18031
43602.0,5216.0,5654.0,4902.0,4925.0,5538.0,6329.0,5654.0,3507.0,1877.0,42358.0,537.0,43602.0,3814.0,13953.0,8213.0,4305.0,5064.0,19478.0,18434.0,1044.0,22.52566701,8.340352944,0.723626329,29.48963791,20.16455636,84.97760321,0.0,10056.0,33658.0,16535.0,12723.0,3041.0,3597.0,4476.0,1107.0,24319
82029.0,8453.0,9788.0,9468.0,8762.0,10889.0,12464.0,11191.0,7538.0,3476.0,75240.0,1475.0,82029.0,11913.0,19103.0,18775.0,8965.0,12830.0,36595.0,35193.0,1402.0,37.26357407,33.51114717,0.884782764,39.93372205,31.78898072,118.3317948,12.0,20816.0,65539.0,33996.0,24315.0,6373.0,7160.0,9188.0,2380.0,72849
48860.0,7409.0,6106.0,10372.0,7108.0,5106.0,4669.0,4010.0,2776.0,1304.0,37944.0,1753.0,48860.0,3929.0,11496.0,10116.0,5173.0,7951.0,16040.0,14983.0,1057.0,24.78660629,8.042016507,1.65663443,26.2859653,18.78917025,78.56431511,7.0,7791.0,36731.0,16314.0,12525.0,2488.0,2986.0,4021.0,1019.0,4605
107610.0,15714.0,15631.0,13830.0,15502.0,13284.0,14003.0,12209.0,5533.0,1904.0,89048.0,7493.0,107610.0,5068.0,21381.0,25899.0,14073.0,10937.0,47654.0,44014.0,3640.0,70.04358332,50.48974965,3.06440677,31.81146076,86.3870861,123.4518156,14.0,16358.0,78750.0,31737.0,24098.0,4681.0,5513.0,6996.0,2049.0,65130
226758.0,26826.0,33993.0,64644.0,29894.0,21931.0,19593.0,16149.0,8867.0,4861.0,180444.0,4679.0,226758.0,15388.0,22639.0,30181.0,47079.0,49310.0,116882.0,113563.0,3319.0,78.21463045,46.1624329,4.131944619,85.79907947,75.93929575,267.8100549,48.0,26525.0,180073.0,64988.0,55102.0,9212.0,9493.0,16030.0,4282.0,8447
28287.0,4271.0,3920.0,3627.0,3387.0,3448.0,3606.0,3140.0,1875.0,1013.0,16513.0,412.0,28287.0,4743.0,6557.0,4817.0,2337.0,7135.0,13152.0,12637.0,515.0,19.75760565,1.013453406,0.937681189,11.16693052,10.39026529,32.02323332,0.0,5665.0,20724.0,11822.0,9181.0,2006.0,2350.0,3681.0,859.0,39455
17505.0,1355.0,1766.0,2286.0,2128.0,2418.0,2439.0,2452.0,1774.0,887.0,16292.0,196.0,17505.0,2325.0,3900.0,4198.0,2701.0,2542.0,7639.0,7361.0,278.0,7.952051886,7.151283464,0.188812765,8.521861836,6.783772904,25.25202145,0.0,4821.0,14884.0,6897.0,4763.0,1418.0,1505.0,1911.0,528.0,19313
9310.0,1196.0,1191.0,964.0,1162.0,1081.0,1262.0,1214.0,708.0,532.0,8896.0,162.0,9310.0,457.0,1927.0,2640.0,1783.0,1035.0,4731.0,4598.0,133.0,5.042819349,3.966696177,0.448786794,4.314144017,6.080337206,13.24644891,4.0,2396.0,7126.0,3195.0,2622.0,513.0,488.0,744.0,215.0,138815
4332.0,622.0,489.0,546.0,568.0,432.0,632.0,602.0,236.0,205.0,3684.0,112.0,4332.0,296.0,1049.0,1026.0,630.0,443.0,3021.0,2972.0,49.0,2.604636109,1.293768921,0.22227748,2.000497318,3.345561042,5.14657857,0.0,1079.0,3300.0,1453.0,1155.0,250.0,221.0,368.0,97.0,128221
18998.0,2853.0,2741.0,2661.0,3098.0,2563.0,2242.0,1742.0,729.0,369.0,12623.0,742.0,18998.0,1681.0,3569.0,4317.0,1756.0,3134.0,8028.0,7710.0,318.0,8.69581134,6.008507649,0.261867631,8.990186678,6.160210277,23.09491909,0.0,2398.0,13857.0,6468.0,4850.0,912.0,1142.0,1756.0,423.0,28203
8039.0,849.0,945.0,991.0,793.0,1052.0,1177.0,1128.0,755.0,349.0,4727.0,102.0,8039.0,1232.0,2123.0,1673.0,635.0,1813.0,2784.0,2602.0,182.0,3.679630875,2.542498841,0.110809237,3.804195742,2.606691779,9.772610515,0.0,2020.0,6407.0,3555.0,2524.0,687.0,789.0,1220.0,296.0,147514
53677.0,7629.0,6809.0,9710.0,7345.0,5615.0,6353.0,5372.0,3529.0,1315.0,40346.0,1762.0,53677.0,2709.0,10372.0,11815.0,8083.0,8134.0,20982.0,20110.0,872.0,24.56916861,16.97645358,0.739881505,25.40089748,17.40507459,65.25244615,5.0,8503.0,40589.0,17086.0,13963.0,2602.0,2983.0,4511.0,1151.0,11254
24880.0,2603.0,2848.0,3451.0,3161.0,3312.0,3554.0,2994.0,2085.0,872.0,20014.0,597.0,24880.0,3308.0,7323.0,4928.0,2069.0,5104.0,9920.0,9541.0,379.0,14.43786599,7.117307239,0.253480333,13.54426021,9.671968478,33.99556747,0.0,5555.0,19925.0,10576.0,7532.0,2028.0,2480.0,2845.0,755.0,17098
423908.0,69797.0,72550.0,59508.0,49609.0,51452.0,43712.0,37485.0,25001.0,14794.0,411451.0,2427.0,423908.0,80565.0,63733.0,58823.0,42411.0,117193.0,166001.0,155766.0,10235.0,146.2167049,86.29739461,7.72437744,160.3952944,141.963128,500.6519053,104.0,71392.0,295355.0,149238.0,115484.0,25838.0,21619.0,53095.0,12401.0,32809
60913.0,8931.0,8159.0,8268.0,8347.0,6293.0,7280.0,6717.0,4132.0,2786.0,51921.0,2488.0,60913.0,4785.0,14893.0,11751.0,9072.0,9001.0,27330.0,26498.0,832.0,17.47177853,19.89712709,1.931010005,20.37601757,34.91266089,72.01894915,30.0,13092.0,45192.0,22978.0,16766.0,3900.0,3855.0,5326.0,1424.0,15534
1716.0,142.0,182.0,180.0,150.0,158.0,274.0,321.0,183.0,126.0,1631.0,48.0,1716.0,64.0,351.0,493.0,326.0,205.0,971.0,943.0,28.0,0.814139066,0.631603918,0.090459896,0.555682219,0.948213554,1.860889293,0.0,534.0,1429.0,533.0,407.0,131.0,115.0,171.0,52.0,4216
21951.0,2396.0,2737.0,2296.0,2234.0,3150.0,2998.0,3371.0,1896.0,873.0,21558.0,168.0,21951.0,3294.0,8202.0,3362.0,1354.0,4890.0,7452.0,6994.0,458.0,11.45059009,8.119951358,0.680714485,11.86388103,15.08511921,34.0721911,0.0,5945.0,17267.0,10735.0,7770.0,2089.0,2707.0,3096.0,671.0,75845
16332.0,2053.0,1983.0,1704.0,1873.0,1817.0,2221.0,2191.0,1532.0,958.0,15896.0,166.0,16332.0,1345.0,4198.0,4332.0,1684.0,2234.0,6949.0,6563.0,386.0,6.361761797,3.194340197,0.239703699,12.37101816,7.760247012,27.41082294,4.0,4419.0,12624.0,6011.0,4280.0,1135.0,1270.0,1533.0,441.0,308580
43622.0,5381.0,5674.0,5038.0,5222.0,5249.0,6019.0,5671.0,3553.0,1815.0,41209.0,848.0,43622.0,3289.0,12451.0,10135.0,4271.0,6034.0,19641.0,18921.0,720.0,19.28880348,16.5089465,0.628413507,32.35893162,26.28426772,88.60194049,10.0,10379.0,33511.0,17230.0,12332.0,3066.0,3566.0,4115.0,1140.0,47400
208911.0,24770.0,29202.0,41424.0,26670.0,23895.0,23262.0,21875.0,11646.0,6167.0,134982.0,2695.0,208911.0,14748.0,38097.0,36040.0,38669.0,33330.0,101569.0,97855.0,3714.0,108.4331413,22.86627143,4.31681012,97.66248639,79.83961688,271.061483,84.0,36426.0,165150.0,75284.0,56151.0,10770.0,12334.0,19810.0,4691.0,1455846
10569.0,1279.0,1455.0,1140.0,1087.0,1092.0,1524.0,1370.0,858.0,764.0,10344.0,85.0,10569.0,737.0,2908.0,2363.0,1288.0,955.0,5732.0,5625.0,107.0,6.436211898,2.856445759,0.395147245,4.27964558,7.236552503,13.68615922,0.0,2990.0,8073.0,3801.0,3052.0,691.0,641.0,914.0,267.0,196124
15420.0,1598.0,1646.0,2129.0,2025.0,1865.0,2167.0,1945.0,1304.0,741.0,8862.0,255.0,15420.0,2399.0,4176.0,3030.0,1401.0,2952.0,7226.0,7004.0,222.0,8.106752011,3.805357911,0.173793701,7.690371269,6.750799073,21.27524556,0.0,3814.0,12473.0,6337.0,4565.0,1172.0,1265.0,2025.0,503.0,78175
5837.0,828.0,901.0,720.0,641.0,639.0,684.0,640.0,474.0,310.0,5357.0,130.0,5837.0,1014.0,1067.0,1133.0,609.0,1218.0,2693.0,2552.0,141.0,2.013330502,1.18827173,0.106360793,2.208562551,1.954760887,6.893724985,0.0,1439.0,4265.0,2228.0,1685.0,418.0,372.0,705.0,174.0,78319
64210.0,7575.0,8198.0,9036.0,8422.0,8455.0,8932.0,7425.0,4203.0,1964.0,59414.0,1033.0,64210.0,4280.0,17184.0,14908.0,6988.0,5822.0,30119.0,29082.0,1037.0,28.3924183,24.30056978,0.925001863,47.63117233,38.68948766,130.4188391,2.0,12876.0,49933.0,22535.0,18275.0,3767.0,4567.0,5334.0,1455.0,130846
284010.0,27047.0,35931.0,46854.0,32740.0,29742.0,34502.0,39249.0,24466.0,13479.0,252186.0,10155.0,284010.0,17123.0,37163.0,68352.0,64923.0,34200.0,140920.0,136769.0,4151.0,110.6687858,56.84214203,2.577533029,160.5609223,109.1179581,421.9615421,46.0,70097.0,234010.0,87874.0,63417.0,14743.0,14700.0,22537.0,6945.0,86883
3656.0,473.0,525.0,344.0,428.0,390.0,471.0,489.0,326.0,210.0,3262.0,97.0,3656.0,254.0,917.0,838.0,457.0,505.0,1879.0,1834.0,45.0,1.048656646,1.194226136,0.115899276,1.222969157,2.095458904,4.322579385,0.0,894.0,2734.0,1375.0,951.0,278.0,276.0,381.0,100.0,48763
321128.0,33298.0,36540.0,35780.0,35532.0,36633.0,43338.0,44409.0,35678.0,19920.0,237815.0,7390.0,321128.0,30609.0,74301.0,70816.0,44830.0,38398.0,142635.0,136390.0,6245.0,186.3506041,91.86361089,3.271689408,174.8167681,124.8368124,438.7833034,69.0,87591.0,257834.0,121516.0,87148.0,24957.0,26088.0,38342.0,10065.0,81224
4118.0,416.0,424.0,554.0,587.0,508.0,478.0,527.0,372.0,252.0,3758.0,102.0,4118.0,616.0,1295.0,774.0,389.0,701.0,1773.0,1714.0,59.0,2.008466051,1.045502876,0.08057447,1.923961119,2.23053715,5.687378426,0.0,1032.0,3342.0,1476.0,1093.0,276.0,261.0,436.0,122.0,61481
49728.0,6596.0,6399.0,6141.0,5628.0,5739.0,6534.0,6021.0,4358.0,2312.0,40243.0,1472.0,49728.0,5201.0,11329.0,11230.0,5916.0,7066.0,23954.0,23049.0,905.0,17.15245832,10.12341555,0.906134919,18.815727,16.65347771,58.73071031,20.0,12011.0,37895.0,19135.0,13907.0,3579.0,3686.0,5416.0,1400.0,48334
16665.0,2176.0,2288.0,1751.0,1834.0,1775.0,2419.0,2315.0,1235.0,872.0,16214.0,153.0,16665.0,1116.0,4416.0,3676.0,2141.0,1860.0,10286.0,10050.0,236.0,8.717239568,5.27448892,0.381253819,8.748771839,9.390883533,26.36384489,0.0,4075.0,12585.0,5269.0,4266.0,1003.0,956.0,1339.0,404.0,45950
10589.0,1022.0,1149.0,938.0,930.0,948.0,1503.0,1779.0,1557.0,763.0,9524.0,191.0,10589.0,1097.0,3117.0,2504.0,1276.0,1845.0,3568.0,3287.0,281.0,3.65241677,2.155663756,0.192950906,4.006590517,3.546164646,12.50602259,0.0,3930.0,8606.0,4721.0,3322.0,1131.0,1067.0,1540.0,407.0,295685
26907.0,2721.0,3015.0,2950.0,2953.0,3164.0,3793.0,4237.0,2734.0,1340.0,25880.0,511.0,26907.0,2452.0,7546.0,5439.0,4261.0,3194.0,13612.0,13008.0,604.0,16.49737266,10.61159127,0.601466712,17.91511562,16.02479167,51.98390864,5.0,7930.0,21701.0,9014.0,6923.0,1795.0,1941.0,2417.0,732.0,923995
26032.0,2554.0,2981.0,2852.0,2504.0,3204.0,3873.0,3946.0,2835.0,1283.0,24217.0,438.0,26032.0,3692.0,7157.0,5417.0,2407.0,4180.0,11622.0,11207.0,415.0,13.51164628,2.849322333,0.53790945,12.16953557,9.948661902,33.77645277,0.0,7513.0,21042.0,11769.0,8227.0,2282.0,2540.0,3353.0,814.0,38233
35285.0,3510.0,3775.0,3337.0,3483.0,3552.0,4822.0,5760.0,4686.0,2360.0,33627.0,409.0,35285.0,2938.0,7914.0,8768.0,6252.0,5700.0,15316.0,14717.0,599.0,16.02902889,14.41491214,0.38059174,17.17760039,13.6741175,50.90074704,5.0,12106.0,28695.0,12800.0,9068.0,3027.0,3030.0,4098.0,1130.0,51054
44527.0,3726.0,5376.0,5042.0,4335.0,4724.0,6630.0,7152.0,4872.0,2670.0,42356.0,577.0,44527.0,3875.0,12386.0,9409.0,7218.0,6746.0,19244.0,18316.0,928.0,28.73421306,20.26273545,0.378231652,47.21060142,14.76470546,111.4370702,0.0,14201.0,37175.0,17704.0,12677.0,3564.0,3742.0,4706.0,1318.0,53955
